id;value;createdAt;updatedAt;ingredientId;nutrientId
2909;1.09;2017-12-05 18:13:34.31+00;2017-12-05 18:13:34.31+00;37;46
2910;0.53;2017-12-05 18:13:34.31+00;2017-12-05 18:13:34.31+00;37;32
2911;0.06;2017-12-05 18:13:34.31+00;2017-12-05 18:13:34.31+00;37;59
2913;1.02;2017-12-05 18:13:34.311+00;2017-12-05 18:13:34.311+00;37;33
2914;0.08;2017-12-05 18:13:34.311+00;2017-12-05 18:13:34.311+00;37;53
2915;2.08;2017-12-05 18:13:34.311+00;2017-12-05 18:13:34.311+00;37;34
2916;3.14;2017-12-05 18:13:34.311+00;2017-12-05 18:13:34.311+00;37;7
2917;1.08;2017-12-05 18:13:34.311+00;2017-12-05 18:13:34.311+00;37;35
2918;2.2;2017-12-05 18:13:34.312+00;2017-12-05 18:13:34.312+00;37;22
2919;2.22;2017-12-05 18:13:34.312+00;2017-12-05 18:13:34.312+00;37;21
2920;2.2;2017-12-05 18:13:34.312+00;2017-12-05 18:13:34.312+00;37;23
2921;2.2;2017-12-05 18:13:34.312+00;2017-12-05 18:13:34.312+00;37;24
2922;1.96;2017-12-05 18:13:34.312+00;2017-12-05 18:13:34.312+00;37;25
2923;2.31;2017-12-05 18:13:34.313+00;2017-12-05 18:13:34.313+00;37;26
2924;2.52;2017-12-05 18:13:34.313+00;2017-12-05 18:13:34.313+00;37;27
2925;0.45;2017-12-05 18:13:34.313+00;2017-12-05 18:13:34.313+00;37;37
2926;0.16;2017-12-05 18:13:34.313+00;2017-12-05 18:13:34.313+00;37;50
2927;38;2017-12-05 18:13:34.313+00;2017-12-05 18:13:34.313+00;37;61
2928;2.95;2017-12-05 18:13:34.314+00;2017-12-05 18:13:34.314+00;37;64
2929;0.26;2017-12-05 18:13:34.314+00;2017-12-05 18:13:34.314+00;37;54
2930;48.7;2017-12-05 18:13:34.314+00;2017-12-05 18:13:34.314+00;37;10
2931;0.86;2017-12-05 18:13:34.314+00;2017-12-05 18:13:34.314+00;37;29
2932;1.48;2017-12-05 18:13:34.314+00;2017-12-05 18:13:34.314+00;37;30
2933;1.41;2017-12-05 18:13:34.314+00;2017-12-05 18:13:34.314+00;37;28
2934;43.7;2017-12-05 18:13:34.315+00;2017-12-05 18:13:34.315+00;37;72
2935;0.56;2017-12-05 18:13:34.315+00;2017-12-05 18:13:34.315+00;37;51
2936;8.2;2017-12-05 18:13:34.315+00;2017-12-05 18:13:34.315+00;37;73
2937;1.22;2017-12-05 18:13:34.315+00;2017-12-05 18:13:34.315+00;37;39
2939;46.1;2017-12-05 18:13:34.316+00;2017-12-05 18:13:34.316+00;37;3
2940;0.31;2017-12-05 18:13:34.316+00;2017-12-05 18:13:34.316+00;37;55
2941;0.7;2017-12-05 18:13:34.316+00;2017-12-05 18:13:34.316+00;37;62
2942;0.8;2017-12-05 18:13:34.316+00;2017-12-05 18:13:34.316+00;37;47
2944;65.9;2017-12-05 18:13:34.317+00;2017-12-05 18:13:34.317+00;37;12
2945;65.1;2017-12-05 18:13:34.317+00;2017-12-05 18:13:34.317+00;37;13
2946;65.9;2017-12-05 18:13:34.317+00;2017-12-05 18:13:34.317+00;37;14
2947;0.95;2017-12-05 18:13:34.317+00;2017-12-05 18:13:34.317+00;37;43
2948;0.26;2017-12-05 18:13:34.317+00;2017-12-05 18:13:34.317+00;37;44
2949;0.88;2017-12-05 18:13:34.317+00;2017-12-05 18:13:34.317+00;37;42
2950;1.26;2017-12-05 18:13:34.318+00;2017-12-05 18:13:34.318+00;37;45
2951;53.4;2017-12-05 18:13:34.318+00;2017-12-05 18:13:34.318+00;37;65
2952;0.63;2017-12-05 18:13:34.318+00;2017-12-05 18:13:34.318+00;37;74
2953;0.0363;2017-12-05 18:13:34.318+00;2017-12-05 18:13:34.318+00;37;77
2954;1.4;2017-12-05 18:13:34.318+00;2017-12-05 18:13:34.318+00;37;75
2955;0.7;2017-12-05 18:13:34.319+00;2017-12-05 18:13:34.319+00;37;76
2958;65;2017-12-05 18:13:34.319+00;2017-12-05 18:13:34.319+00;37;67
2960;62;2017-12-05 18:13:34.32+00;2017-12-05 18:13:34.32+00;37;63
2961;33.4;2017-12-05 18:13:37.577+00;2017-12-05 18:13:37.577+00;38;9
2967;0.34;2017-12-05 18:13:37.579+00;2017-12-05 18:13:37.579+00;38;48
2968;29;2017-12-05 18:13:37.579+00;2017-12-05 18:13:37.579+00;38;4
2971;0.48;2017-12-05 18:13:37.58+00;2017-12-05 18:13:37.58+00;38;49
2973;12.4;2017-12-05 18:13:37.581+00;2017-12-05 18:13:37.581+00;38;2
2975;10.14;2017-12-05 18:13:37.581+00;2017-12-05 18:13:37.581+00;38;58
2977;2.44;2017-12-05 18:13:37.582+00;2017-12-05 18:13:37.582+00;38;15
2978;2.55;2017-12-05 18:13:37.582+00;2017-12-05 18:13:37.582+00;38;16
2979;2.44;2017-12-05 18:13:37.582+00;2017-12-05 18:13:37.582+00;38;17
2980;1.71;2017-12-05 18:13:37.582+00;2017-12-05 18:13:37.582+00;38;18
2982;2.55;2017-12-05 18:13:37.583+00;2017-12-05 18:13:37.583+00;38;20
2983;90;2017-12-05 18:13:37.583+00;2017-12-05 18:13:37.583+00;38;1
2984;2.6;2017-12-05 18:13:37.583+00;2017-12-05 18:13:37.583+00;38;5
2985;2.6;2017-12-05 18:13:37.583+00;2017-12-05 18:13:37.583+00;38;6
2986;98;2017-12-05 18:13:37.584+00;2017-12-05 18:13:37.584+00;38;11
2987;142.66;2017-12-05 18:13:37.584+00;2017-12-05 18:13:37.584+00;38;60
2994;1.88;2017-12-05 18:13:37.585+00;2017-12-05 18:13:37.585+00;38;53
2999;2.01;2017-12-05 18:13:37.587+00;2017-12-05 18:13:37.587+00;38;21
3004;2.17;2017-12-05 18:13:37.588+00;2017-12-05 18:13:37.588+00;38;27
3006;0.21;2017-12-05 18:13:37.588+00;2017-12-05 18:13:37.588+00;38;50
3007;41.76;2017-12-05 18:13:37.588+00;2017-12-05 18:13:37.588+00;38;61
3008;1.3;2017-12-05 18:13:37.589+00;2017-12-05 18:13:37.589+00;38;64
3009;0.56;2017-12-05 18:13:37.589+00;2017-12-05 18:13:37.589+00;38;54
3010;58;2017-12-05 18:13:37.589+00;2017-12-05 18:13:37.589+00;38;10
3011;0.67;2017-12-05 18:13:37.589+00;2017-12-05 18:13:37.589+00;38;29
3012;1.17;2017-12-05 18:13:37.59+00;2017-12-05 18:13:37.59+00;38;30
3013;1.19;2017-12-05 18:13:37.59+00;2017-12-05 18:13:37.59+00;38;28
3015;0.24;2017-12-05 18:13:37.59+00;2017-12-05 18:13:37.59+00;38;51
3020;0.22;2017-12-05 18:13:37.592+00;2017-12-05 18:13:37.592+00;38;55
3024;53.4;2017-12-05 18:13:37.592+00;2017-12-05 18:13:37.592+00;38;12
3025;53.5;2017-12-05 18:13:37.593+00;2017-12-05 18:13:37.593+00;38;13
3026;53.4;2017-12-05 18:13:37.593+00;2017-12-05 18:13:37.593+00;38;14
3032;7;2017-12-05 18:13:37.594+00;2017-12-05 18:13:37.594+00;38;74
3035;2.75;2017-12-05 18:13:37.595+00;2017-12-05 18:13:37.595+00;38;76
3037;0.8;2017-12-05 18:13:37.596+00;2017-12-05 18:13:37.596+00;38;66
3041;9.5;2017-12-05 18:13:40.913+00;2017-12-05 18:13:40.913+00;39;9
3048;7.5;2017-12-05 18:13:40.915+00;2017-12-05 18:13:40.915+00;39;4
3052;0.07;2017-12-05 18:13:40.916+00;2017-12-05 18:13:40.916+00;39;56
3053;4.1;2017-12-05 18:13:40.916+00;2017-12-05 18:13:40.916+00;39;2
3057;1.05;2017-12-05 18:13:40.918+00;2017-12-05 18:13:40.918+00;39;15
3058;0.61;2017-12-05 18:13:40.918+00;2017-12-05 18:13:40.918+00;39;16
3059;1.05;2017-12-05 18:13:40.919+00;2017-12-05 18:13:40.919+00;39;17
3060;0.54;2017-12-05 18:13:40.919+00;2017-12-05 18:13:40.919+00;39;18
3062;0.61;2017-12-05 18:13:40.919+00;2017-12-05 18:13:40.919+00;39;20
3063;27;2017-12-05 18:13:40.919+00;2017-12-05 18:13:40.919+00;39;1
3064;0.8;2017-12-05 18:13:40.92+00;2017-12-05 18:13:40.92+00;39;5
3065;0.8;2017-12-05 18:13:40.92+00;2017-12-05 18:13:40.92+00;39;6
3066;40;2017-12-05 18:13:40.92+00;2017-12-05 18:13:40.92+00;39;11
3079;0.63;2017-12-05 18:13:40.923+00;2017-12-05 18:13:40.923+00;39;21
3084;0.5;2017-12-05 18:13:40.924+00;2017-12-05 18:13:40.924+00;39;27
3088;0.4;2017-12-05 18:13:40.924+00;2017-12-05 18:13:40.924+00;39;64
3090;16;2017-12-05 18:13:40.925+00;2017-12-05 18:13:40.925+00;39;10
3091;0.22;2017-12-05 18:13:40.925+00;2017-12-05 18:13:40.925+00;39;29
3092;0.38;2017-12-05 18:13:40.925+00;2017-12-05 18:13:40.925+00;39;30
3093;0.38;2017-12-05 18:13:40.925+00;2017-12-05 18:13:40.925+00;39;28
3104;13.9;2017-12-05 18:13:40.928+00;2017-12-05 18:13:40.928+00;39;12
3105;16.9;2017-12-05 18:13:40.928+00;2017-12-05 18:13:40.928+00;39;13
3106;13.9;2017-12-05 18:13:40.928+00;2017-12-05 18:13:40.928+00;39;14
3112;0.83;2017-12-05 18:13:40.929+00;2017-12-05 18:13:40.929+00;39;74
3114;2.1;2017-12-05 18:13:40.93+00;2017-12-05 18:13:40.93+00;39;75
3121;11.6;2017-12-05 18:13:44.239+00;2017-12-05 18:13:44.239+00;40;9
3123;0.92;2017-12-05 18:13:44.239+00;2017-12-05 18:13:44.239+00;40;31
3124;0.34;2017-12-05 18:13:44.24+00;2017-12-05 18:13:44.24+00;40;36
3127;0.08;2017-12-05 18:13:44.24+00;2017-12-05 18:13:44.24+00;40;48
3128;10.8;2017-12-05 18:13:44.24+00;2017-12-05 18:13:44.24+00;40;4
3130;442;2017-12-05 18:13:44.241+00;2017-12-05 18:13:44.241+00;40;70
3131;0.04;2017-12-05 18:13:44.241+00;2017-12-05 18:13:44.241+00;40;49
3132;0.04;2017-12-05 18:13:44.241+00;2017-12-05 18:13:44.241+00;40;56
3133;11.3;2017-12-05 18:13:44.241+00;2017-12-05 18:13:44.241+00;40;2
3135;8.83;2017-12-05 18:13:44.242+00;2017-12-05 18:13:44.242+00;40;58
3136;0.23;2017-12-05 18:13:44.242+00;2017-12-05 18:13:44.242+00;40;38
3137;2.78;2017-12-05 18:13:44.242+00;2017-12-05 18:13:44.242+00;40;15
3138;2.85;2017-12-05 18:13:44.242+00;2017-12-05 18:13:44.242+00;40;16
3139;2.78;2017-12-05 18:13:44.243+00;2017-12-05 18:13:44.243+00;40;17
3140;3.1;2017-12-05 18:13:44.243+00;2017-12-05 18:13:44.243+00;40;18
3141;3.06;2017-12-05 18:13:44.243+00;2017-12-05 18:13:44.243+00;40;19
3142;2.85;2017-12-05 18:13:44.243+00;2017-12-05 18:13:44.243+00;40;20
3143;88;2017-12-05 18:13:44.243+00;2017-12-05 18:13:44.243+00;40;1
3144;2.3;2017-12-05 18:13:44.244+00;2017-12-05 18:13:44.244+00;40;5
3145;2.3;2017-12-05 18:13:44.244+00;2017-12-05 18:13:44.244+00;40;6
3146;30;2017-12-05 18:13:44.244+00;2017-12-05 18:13:44.244+00;40;11
3147;227;2017-12-05 18:13:44.244+00;2017-12-05 18:13:44.244+00;40;60
3149;0.71;2017-12-05 18:13:44.245+00;2017-12-05 18:13:44.245+00;40;46
3150;0.25;2017-12-05 18:13:44.245+00;2017-12-05 18:13:44.245+00;40;32
3153;0.4;2017-12-05 18:13:44.245+00;2017-12-05 18:13:44.245+00;40;33
3154;0.45;2017-12-05 18:13:44.246+00;2017-12-05 18:13:44.246+00;40;53
3155;0.64;2017-12-05 18:13:44.246+00;2017-12-05 18:13:44.246+00;40;34
3156;0.53;2017-12-05 18:13:44.246+00;2017-12-05 18:13:44.246+00;40;7
3157;0.57;2017-12-05 18:13:44.246+00;2017-12-05 18:13:44.246+00;40;35
3158;1.8;2017-12-05 18:13:44.246+00;2017-12-05 18:13:44.246+00;40;22
3159;2.36;2017-12-05 18:13:44.247+00;2017-12-05 18:13:44.247+00;40;21
3160;1.8;2017-12-05 18:13:44.247+00;2017-12-05 18:13:44.247+00;40;23
3161;1.8;2017-12-05 18:13:44.247+00;2017-12-05 18:13:44.247+00;40;24
3162;2.88;2017-12-05 18:13:44.247+00;2017-12-05 18:13:44.247+00;40;25
3163;2.67;2017-12-05 18:13:44.247+00;2017-12-05 18:13:44.247+00;40;26
3164;2.48;2017-12-05 18:13:44.248+00;2017-12-05 18:13:44.248+00;40;27
3165;0.19;2017-12-05 18:13:44.248+00;2017-12-05 18:13:44.248+00;40;37
3166;0.16;2017-12-05 18:13:44.248+00;2017-12-05 18:13:44.248+00;40;50
3167;31.43;2017-12-05 18:13:44.248+00;2017-12-05 18:13:44.248+00;40;61
3168;0.9;2017-12-05 18:13:44.248+00;2017-12-05 18:13:44.248+00;40;64
3169;0.01;2017-12-05 18:13:44.249+00;2017-12-05 18:13:44.249+00;40;54
3170;18.84;2017-12-05 18:13:44.249+00;2017-12-05 18:13:44.249+00;40;10
3171;0.91;2017-12-05 18:13:44.249+00;2017-12-05 18:13:44.249+00;40;29
3172;1.41;2017-12-05 18:13:44.249+00;2017-12-05 18:13:44.249+00;40;30
3173;1.44;2017-12-05 18:13:44.249+00;2017-12-05 18:13:44.249+00;40;28
3174;18.4;2017-12-05 18:13:44.25+00;2017-12-05 18:13:44.25+00;40;72
3175;0.31;2017-12-05 18:13:44.25+00;2017-12-05 18:13:44.25+00;40;51
3176;11.6;2017-12-05 18:13:44.25+00;2017-12-05 18:13:44.25+00;40;73
3177;0.45;2017-12-05 18:13:44.25+00;2017-12-05 18:13:44.25+00;40;39
3179;38.9;2017-12-05 18:13:44.251+00;2017-12-05 18:13:44.251+00;40;3
3180;0.14;2017-12-05 18:13:44.251+00;2017-12-05 18:13:44.251+00;40;55
3181;0.22;2017-12-05 18:13:44.251+00;2017-12-05 18:13:44.251+00;40;62
3182;0.41;2017-12-05 18:13:44.251+00;2017-12-05 18:13:44.251+00;40;47
3184;64.6;2017-12-05 18:13:44.252+00;2017-12-05 18:13:44.252+00;40;12
3185;61.9;2017-12-05 18:13:44.252+00;2017-12-05 18:13:44.252+00;40;13
3186;64.6;2017-12-05 18:13:44.252+00;2017-12-05 18:13:44.252+00;40;14
3187;0.41;2017-12-05 18:13:44.252+00;2017-12-05 18:13:44.252+00;40;43
3188;0.17;2017-12-05 18:13:44.253+00;2017-12-05 18:13:44.253+00;40;44
3189;0.31;2017-12-05 18:13:44.253+00;2017-12-05 18:13:44.253+00;40;42
3190;0.56;2017-12-05 18:13:44.253+00;2017-12-05 18:13:44.253+00;40;45
3192;3.75;2017-12-05 18:13:44.253+00;2017-12-05 18:13:44.253+00;40;74
3194;4.8;2017-12-05 18:13:44.254+00;2017-12-05 18:13:44.254+00;40;75
3200;15.72;2017-12-05 18:13:44.255+00;2017-12-05 18:13:44.255+00;40;63
3209;53.3;2017-12-05 18:13:47.494+00;2017-12-05 18:13:47.494+00;41;80
3217;8.01;2017-12-05 18:13:47.496+00;2017-12-05 18:13:47.496+00;41;15
3218;8.01;2017-12-05 18:13:47.496+00;2017-12-05 18:13:47.496+00;41;16
3219;8.01;2017-12-05 18:13:47.496+00;2017-12-05 18:13:47.496+00;41;17
3220;8.01;2017-12-05 18:13:47.496+00;2017-12-05 18:13:47.496+00;41;18
3221;8.01;2017-12-05 18:13:47.496+00;2017-12-05 18:13:47.496+00;41;19
3222;8.01;2017-12-05 18:13:47.497+00;2017-12-05 18:13:47.497+00;41;20
3223;99;2017-12-05 18:13:47.497+00;2017-12-05 18:13:47.497+00;41;1
3224;100;2017-12-05 18:13:47.497+00;2017-12-05 18:13:47.497+00;41;5
3236;2.2;2017-12-05 18:13:47.499+00;2017-12-05 18:13:47.499+00;41;7
3238;8.7;2017-12-05 18:13:47.5+00;2017-12-05 18:13:47.5+00;41;22
3239;7.69;2017-12-05 18:13:47.5+00;2017-12-05 18:13:47.5+00;41;21
3240;8.7;2017-12-05 18:13:47.5+00;2017-12-05 18:13:47.5+00;41;23
3241;8.7;2017-12-05 18:13:47.5+00;2017-12-05 18:13:47.5+00;41;24
3242;7.69;2017-12-05 18:13:47.5+00;2017-12-05 18:13:47.5+00;41;25
3243;7.69;2017-12-05 18:13:47.501+00;2017-12-05 18:13:47.501+00;41;26
3244;7.69;2017-12-05 18:13:47.501+00;2017-12-05 18:13:47.501+00;41;27
3251;4.935;2017-12-05 18:13:47.502+00;2017-12-05 18:13:47.502+00;41;29
3252;4.935;2017-12-05 18:13:47.502+00;2017-12-05 18:13:47.502+00;41;30
3253;4.935;2017-12-05 18:13:47.503+00;2017-12-05 18:13:47.503+00;41;28
3264;177;2017-12-05 18:13:47.505+00;2017-12-05 18:13:47.505+00;41;12
3265;177;2017-12-05 18:13:47.505+00;2017-12-05 18:13:47.505+00;41;13
3266;177;2017-12-05 18:13:47.505+00;2017-12-05 18:13:47.505+00;41;14
3285;13.9;2017-12-05 18:13:50.933+00;2017-12-05 18:13:50.933+00;42;52
3287;21.811;2017-12-05 18:13:50.933+00;2017-12-05 18:13:50.933+00;42;48
3291;0.003;2017-12-05 18:13:50.934+00;2017-12-05 18:13:50.934+00;42;49
3303;98;2017-12-05 18:13:50.937+00;2017-12-05 18:13:50.937+00;42;1
3307;0.104;2017-12-05 18:13:50.937+00;2017-12-05 18:13:50.937+00;42;60
3314;0.086;2017-12-05 18:13:50.939+00;2017-12-05 18:13:50.939+00;42;53
3326;0.0461;2017-12-05 18:13:50.941+00;2017-12-05 18:13:50.941+00;42;50
3327;0.848;2017-12-05 18:13:50.941+00;2017-12-05 18:13:50.941+00;42;61
3329;1.377;2017-12-05 18:13:50.942+00;2017-12-05 18:13:50.942+00;42;54
3335;18.538;2017-12-05 18:13:50.943+00;2017-12-05 18:13:50.943+00;42;51
3340;0.692;2017-12-05 18:13:50.944+00;2017-12-05 18:13:50.944+00;42;55
3341;0.025;2017-12-05 18:13:50.944+00;2017-12-05 18:13:50.944+00;42;62
3342;0.4;2017-12-05 18:13:50.944+00;2017-12-05 18:13:50.944+00;42;47
3360;0.012;2017-12-05 18:13:50.948+00;2017-12-05 18:13:50.948+00;42;63
3365;19.72;2017-12-05 18:13:54.301+00;2017-12-05 18:13:54.301+00;43;52
3367;16.393;2017-12-05 18:13:54.301+00;2017-12-05 18:13:54.301+00;43;48
3383;98;2017-12-05 18:13:54.305+00;2017-12-05 18:13:54.305+00;43;1
3387;0.14;2017-12-05 18:13:54.305+00;2017-12-05 18:13:54.305+00;43;60
3394;0.4;2017-12-05 18:13:54.307+00;2017-12-05 18:13:54.307+00;43;53
3406;0.8;2017-12-05 18:13:54.309+00;2017-12-05 18:13:54.309+00;43;50
3407;1;2017-12-05 18:13:54.309+00;2017-12-05 18:13:54.309+00;43;61
3409;0.06;2017-12-05 18:13:54.31+00;2017-12-05 18:13:54.31+00;43;54
3415;21.907;2017-12-05 18:13:54.311+00;2017-12-05 18:13:54.311+00;43;51
3420;0.8;2017-12-05 18:13:54.312+00;2017-12-05 18:13:54.312+00;43;55
3421;0.02;2017-12-05 18:13:54.312+00;2017-12-05 18:13:54.312+00;43;62
3422;0.5;2017-12-05 18:13:54.312+00;2017-12-05 18:13:54.312+00;43;47
3440;0.041;2017-12-05 18:13:54.319+00;2017-12-05 18:13:54.319+00;43;63
3445;10.29;2017-12-05 18:13:57.558+00;2017-12-05 18:13:57.558+00;44;52
3447;27.723;2017-12-05 18:13:57.558+00;2017-12-05 18:13:57.558+00;44;48
3448;1;2017-12-05 18:13:57.558+00;2017-12-05 18:13:57.558+00;44;4
3451;0.01;2017-12-05 18:13:57.559+00;2017-12-05 18:13:57.559+00;44;49
3453;13;2017-12-05 18:13:57.56+00;2017-12-05 18:13:57.56+00;44;2
3455;0.001;2017-12-05 18:13:57.56+00;2017-12-05 18:13:57.56+00;44;58
3457;0.66;2017-12-05 18:13:57.561+00;2017-12-05 18:13:57.561+00;44;15
3458;0.66;2017-12-05 18:13:57.561+00;2017-12-05 18:13:57.561+00;44;16
3459;0.66;2017-12-05 18:13:57.561+00;2017-12-05 18:13:57.561+00;44;17
3460;0.65;2017-12-05 18:13:57.561+00;2017-12-05 18:13:57.561+00;44;18
3461;0.65;2017-12-05 18:13:57.562+00;2017-12-05 18:13:57.562+00;44;19
3462;0.66;2017-12-05 18:13:57.562+00;2017-12-05 18:13:57.562+00;44;20
3463;96;2017-12-05 18:13:57.562+00;2017-12-05 18:13:57.562+00;44;1
3464;11.6;2017-12-05 18:13:57.562+00;2017-12-05 18:13:57.562+00;44;5
3467;0.064;2017-12-05 18:13:57.563+00;2017-12-05 18:13:57.563+00;44;60
3471;0.003;2017-12-05 18:13:57.564+00;2017-12-05 18:13:57.564+00;44;59
3474;0.182;2017-12-05 18:13:57.564+00;2017-12-05 18:13:57.564+00;44;53
3479;0.65;2017-12-05 18:13:57.565+00;2017-12-05 18:13:57.565+00;44;21
3482;0.63;2017-12-05 18:13:57.566+00;2017-12-05 18:13:57.566+00;44;25
3483;0.62;2017-12-05 18:13:57.566+00;2017-12-05 18:13:57.566+00;44;26
3484;0.63;2017-12-05 18:13:57.567+00;2017-12-05 18:13:57.567+00;44;27
3486;0.552;2017-12-05 18:13:57.567+00;2017-12-05 18:13:57.567+00;44;50
3487;0.103;2017-12-05 18:13:57.567+00;2017-12-05 18:13:57.567+00;44;61
3488;0.3;2017-12-05 18:13:57.568+00;2017-12-05 18:13:57.568+00;44;64
3489;0.403;2017-12-05 18:13:57.568+00;2017-12-05 18:13:57.568+00;44;54
3492;0.24;2017-12-05 18:13:57.568+00;2017-12-05 18:13:57.568+00;44;30
3493;0.59;2017-12-05 18:13:57.569+00;2017-12-05 18:13:57.569+00;44;28
3495;12.858;2017-12-05 18:13:57.569+00;2017-12-05 18:13:57.569+00;44;51
3500;0.344;2017-12-05 18:13:57.57+00;2017-12-05 18:13:57.57+00;44;55
3501;0.003;2017-12-05 18:13:57.57+00;2017-12-05 18:13:57.57+00;44;62
3502;0.2;2017-12-05 18:13:57.571+00;2017-12-05 18:13:57.571+00;44;47
3504;15;2017-12-05 18:13:57.571+00;2017-12-05 18:13:57.571+00;44;12
3505;16;2017-12-05 18:13:57.571+00;2017-12-05 18:13:57.571+00;44;13
3506;15;2017-12-05 18:13:57.572+00;2017-12-05 18:13:57.572+00;44;14
3520;0.036;2017-12-05 18:13:57.575+00;2017-12-05 18:13:57.575+00;44;63
3527;37.881;2017-12-05 18:14:00.914+00;2017-12-05 18:14:00.914+00;45;48
3531;0.034;2017-12-05 18:14:00.915+00;2017-12-05 18:14:00.915+00;45;49
3535;0.001;2017-12-05 18:14:00.917+00;2017-12-05 18:14:00.917+00;45;58
3543;99;2017-12-05 18:14:00.919+00;2017-12-05 18:14:00.919+00;45;1
3554;0.063;2017-12-05 18:14:00.92+00;2017-12-05 18:14:00.92+00;45;53
3566;0.035;2017-12-05 18:14:00.922+00;2017-12-05 18:14:00.922+00;45;50
3567;0.051;2017-12-05 18:14:00.922+00;2017-12-05 18:14:00.922+00;45;61
3569;0.082;2017-12-05 18:14:00.922+00;2017-12-05 18:14:00.922+00;45;54
3575;0.02;2017-12-05 18:14:00.924+00;2017-12-05 18:14:00.924+00;45;51
3580;0.08;2017-12-05 18:14:00.926+00;2017-12-05 18:14:00.926+00;45;55
3581;0.013;2017-12-05 18:14:00.926+00;2017-12-05 18:14:00.926+00;45;62
3582;0.3;2017-12-05 18:14:00.926+00;2017-12-05 18:14:00.926+00;45;47
3600;0.001;2017-12-05 18:14:00.928+00;2017-12-05 18:14:00.928+00;45;63
3605;22.08;2017-12-05 18:14:04.248+00;2017-12-05 18:14:04.248+00;46;48
3615;99;2017-12-05 18:14:04.25+00;2017-12-05 18:14:04.25+00;46;1
3655;37.113;2017-12-05 18:14:06.424+00;2017-12-05 18:14:06.424+00;47;48
3659;0.025;2017-12-05 18:14:06.424+00;2017-12-05 18:14:06.424+00;47;49
3663;0.001;2017-12-05 18:14:06.425+00;2017-12-05 18:14:06.425+00;47;58
3671;99;2017-12-05 18:14:06.427+00;2017-12-05 18:14:06.427+00;47;1
3682;0.112;2017-12-05 18:14:06.429+00;2017-12-05 18:14:06.429+00;47;53
3694;1.056;2017-12-05 18:14:06.431+00;2017-12-05 18:14:06.431+00;47;50
3695;0.186;2017-12-05 18:14:06.432+00;2017-12-05 18:14:06.432+00;47;61
3697;0.055;2017-12-05 18:14:06.432+00;2017-12-05 18:14:06.432+00;47;54
3703;0.214;2017-12-05 18:14:06.433+00;2017-12-05 18:14:06.433+00;47;51
3708;0.04;2017-12-05 18:14:06.434+00;2017-12-05 18:14:06.434+00;47;55
3709;0.012;2017-12-05 18:14:06.434+00;2017-12-05 18:14:06.434+00;47;62
3710;0.6;2017-12-05 18:14:06.434+00;2017-12-05 18:14:06.434+00;47;47
3728;0.002;2017-12-05 18:14:06.438+00;2017-12-05 18:14:06.438+00;47;63
3729;32.7;2017-12-05 18:14:09.753+00;2017-12-05 18:14:09.753+00;48;9
3735;0.32;2017-12-05 18:14:09.754+00;2017-12-05 18:14:09.754+00;48;48
3736;30.2;2017-12-05 18:14:09.755+00;2017-12-05 18:14:09.755+00;48;4
3741;9.1;2017-12-05 18:14:09.756+00;2017-12-05 18:14:09.756+00;48;2
3743;10.62;2017-12-05 18:14:09.756+00;2017-12-05 18:14:09.756+00;48;58
3745;2.22;2017-12-05 18:14:09.756+00;2017-12-05 18:14:09.756+00;48;15
3746;1.95;2017-12-05 18:14:09.757+00;2017-12-05 18:14:09.757+00;48;16
3747;2.22;2017-12-05 18:14:09.757+00;2017-12-05 18:14:09.757+00;48;17
3748;1.78;2017-12-05 18:14:09.757+00;2017-12-05 18:14:09.757+00;48;18
3750;1.95;2017-12-05 18:14:09.757+00;2017-12-05 18:14:09.757+00;48;20
3751;89;2017-12-05 18:14:09.758+00;2017-12-05 18:14:09.758+00;48;1
3752;2.7;2017-12-05 18:14:09.758+00;2017-12-05 18:14:09.758+00;48;5
3753;2.7;2017-12-05 18:14:09.758+00;2017-12-05 18:14:09.758+00;48;6
3754;98;2017-12-05 18:14:09.758+00;2017-12-05 18:14:09.758+00;48;11
3755;133.88;2017-12-05 18:14:09.758+00;2017-12-05 18:14:09.758+00;48;60
3762;2.6;2017-12-05 18:14:09.76+00;2017-12-05 18:14:09.76+00;48;53
3767;1.79;2017-12-05 18:14:09.761+00;2017-12-05 18:14:09.761+00;48;21
3772;1.56;2017-12-05 18:14:09.762+00;2017-12-05 18:14:09.762+00;48;27
3774;0.19;2017-12-05 18:14:09.762+00;2017-12-05 18:14:09.762+00;48;50
3775;82.48;2017-12-05 18:14:09.762+00;2017-12-05 18:14:09.762+00;48;61
3776;1.3;2017-12-05 18:14:09.762+00;2017-12-05 18:14:09.762+00;48;64
3777;0.01;2017-12-05 18:14:09.762+00;2017-12-05 18:14:09.762+00;48;54
3779;0.52;2017-12-05 18:14:09.763+00;2017-12-05 18:14:09.763+00;48;29
3780;1.1;2017-12-05 18:14:09.763+00;2017-12-05 18:14:09.763+00;48;30
3781;1.02;2017-12-05 18:14:09.763+00;2017-12-05 18:14:09.763+00;48;28
3783;0.21;2017-12-05 18:14:09.764+00;2017-12-05 18:14:09.764+00;48;51
3787;19.65;2017-12-05 18:14:09.764+00;2017-12-05 18:14:09.764+00;48;3
3792;44.1;2017-12-05 18:14:09.765+00;2017-12-05 18:14:09.765+00;48;12
3793;49.2;2017-12-05 18:14:09.765+00;2017-12-05 18:14:09.765+00;48;13
