id;value;ingredientId;nutrientId
16455;50000;214;63
16458;0;215;9
16461;0;215;48
16466;0;215;49
16471;0;215;38
16476;0;215;19
16481;0;215;11
16487;0;215;79
16492;0;215;35
16498;0;215;26
16504;0;215;54
16509;0;215;72
16513;0;215;3
16518;0;215;41
16523;0;215;44
16528;0;215;77
16533;0;215;67
16536;0;216;9
16551;0;216;38
16556;0;216;19
16560;0;216;6
16565;0;216;32
16571;0;216;34
16576;0;216;24
16581;0;216;50
16586;0;216;29
16591;0;216;73
16595;0;216;55
16600;0;216;13
16606;0;216;45
16611;0;216;78
16617;0;217;36
16625;0;217;70
16630;6000;217;58
16635;0;217;18
16642;100000;217;60
16646;0;217;79
16651;0;217;7
16656;0;217;24
16659;0;217;27
16663;0;217;64
16669;0;217;72
16673;0;217;40
16679;0;217;12
16682;0;217;43
16687;0;217;74
16694;100000;217;63
16697;0;218;8
16702;0;218;48
16707;0;218;56
16713;0;218;16
16717;0;218;20
16722;80000;218;60
16730;0;218;34
16734;0;218;21
16739;0;218;27
16745;0;218;54
16750;0;218;28
16753;0;218;40
16760;0;218;41
16765;0;218;45
16769;0;218;75
16775;65000;218;63
16777;0;219;8
16781;0;219;4
16786;0;219;49
16795;0;219;38
16798;0;219;5
16803;0;219;71
16808;0;219;33
16814;0;219;22
16819;0;219;27
16822;500;219;64
16826;0;219;30
16831;0;219;73
16839;0;219;13
16844;0;219;42
16849;0;219;77
16854;0;219;68
16860;0;220;52
16862;0;220;48
16868;0;220;57
16874;0;220;17
16878;0;220;5
16882;40000;220;60
16888;0;220;79
16894;0;220;21
16898;0;220;26
16903;500;220;64
16908;0;220;28
16913;0;220;40
16918;0;220;41
16922;0;220;43
16927;0;220;74
16932;0;220;66
16936;0;221;31
16945;0;221;69
16950;500;221;57
16955;0;221;18
16959;0;221;6
16964;0;221;46
16969;0;221;53
16974;0;221;21
16979;0;221;27
16984;0;221;54
16988;0;221;28
16993;0;221;39
16998;0;221;41
17003;0;221;44
17005;0;221;45
16404;0;214;46
16408;0;214;33
16413;0;214;22
16417;0;214;25
16421;0;214;50
16426;0;214;29
16431;0;214;73
16439;100;214;62
16443;0;214;44
16447;0;214;74
16454;0;214;68
16456;0;215;8
16462;0;215;69
16468;200;215;56
16473;0;215;16
16478;99;215;1
16483;0;215;71
16488;0;215;33
16493;0;215;22
16497;0;215;25
16502;35000;215;61
16506;0;215;29
16511;0;215;73
16516;180;215;62
16521;0;215;14
16527;0;215;65
16532;0;215;66
16540;0;216;52
16550;10000;216;58
16555;0;216;18
16561;0;216;11
16566;300;216;59
16570;0;216;7
16575;0;216;23
16580;0;216;37
16585;0;216;10
16590;0;216;51
16596;100;216;62
16601;0;216;14
16605;0;216;65
16610;0;216;76
16615;40000;216;63
16618;0;217;31
16626;0;217;49
16631;0;217;38
16637;0;217;20
16641;0;217;11
16645;0;217;32
16650;0;217;34
16655;0;217;23
16661;4000;217;61
16665;0;217;54
16668;0;217;28
16674;0;217;3
16678;0;217;13
16683;0;217;44
16689;0;217;77
16693;0;217;67
16696;0;218;9
16701;0;218;69
16706;0;218;49
16711;0;218;38
16716;0;218;19
16721;0;218;11
16726;400;218;59
16731;0;218;7
16736;0;218;24
16741;0;218;50
16746;0;218;29
16751;0;218;73
16756;200;218;62
16761;0;218;14
16766;0;218;65
16771;0;218;78
16779;0;219;36
16783;0;219;80
16787;250;219;56
16792;0;219;16
16797;0;219;20
16805;0;219;32
16807;0;219;79
16812;0;219;23
16816;0;219;24
16821;0;219;50
16830;0;219;29
16835;0;219;55
16840;0;219;12
16845;0;219;45
16850;0;219;76
16855;70000;219;63
16857;0;220;8
16865;0;220;70
16866;100;220;56
16871;0;220;38
16879;0;220;19
16884;0;220;46
16889;0;220;53
16895;0;220;23
16899;0;220;27
16904;0;220;54
16909;0;220;72
16914;0;220;3
16919;0;220;12
16923;0;220;44
16928;0;220;77
16934;0;220;68
16938;0;221;9
16944;0;221;80
16948;0;221;2
16952;0;221;15
16958;0;221;5
16963;0;221;71
16967;0;221;79
16973;0;221;22
16978;0;221;26
16982;30000;221;61
16987;0;221;29
16992;0;221;40
16997;0;221;47
17002;0;221;43
16405;0;214;32
16410;0;214;34
16415;0;214;23
16420;0;214;37
16425;0;214;10
16430;0;214;51
16435;0;214;55
16440;0;214;13
16445;0;214;45
16449;0;214;76
16452;0;214;66
16460;0;215;52
16465;0;215;80
16470;0;215;57
16475;0;215;18
16480;0;215;6
16485;0;215;32
16490;0;215;34
16495;0;215;23
16500;0;215;37
16503;500;215;64
16508;0;215;28
16514;0;215;55
16519;0;215;12
16524;0;215;42
16529;0;215;75
16534;0;215;68
16538;0;216;31
16543;0;216;4
16545;0;216;70
16547;100;216;56
16553;0;216;16
16558;99;216;1
16562;0;216;46
16568;0;216;33
16573;0;216;22
16577;0;216;25
16582;50000;216;61
16587;0;216;30
16592;0;216;39
16597;0;216;47
16604;0;216;42
16609;0;216;75
16613;0;216;67
16616;0;217;9
16621;0;217;69
16623;0;217;4
16624;0;217;80
16628;0;217;2
16633;0;217;16
16638;99;217;1
16643;0;217;71
16648;0;217;33
16653;0;217;22
16658;0;217;26
16671;0;217;73
16676;300;217;62
16681;0;217;14
16686;0;217;65
16691;0;217;78
16700;0;218;36
16705;0;218;70
16710;8000;218;58
16715;0;218;18
16720;0;218;6
16723;0;218;71
16727;0;218;79
16735;0;218;23
16740;0;218;37
16744;0;218;10
16748;0;218;72
16754;0;218;55
16758;0;218;12
16763;0;218;44
16768;0;218;77
16773;0;218;67
16778;0;219;9
16782;0;219;48
16788;0;219;2
16791;0;219;15
16796;0;219;19
16801;0;219;11
16810;0;219;34
16813;0;219;35
16818;0;219;26
16823;8500;219;61
16827;0;219;72
16834;0;219;40
16837;0;219;47
16841;0;219;14
16846;0;219;65
16851;0;219;78
16858;0;220;31
16864;0;220;80
16869;9000;220;58
16873;0;220;16
16876;0;220;20
16883;0;220;71
16887;0;220;33
16892;0;220;35
16897;0;220;25
16902;30000;220;61
16907;0;220;30
16912;0;220;39
16917;0;220;47
16925;0;220;45
16930;0;220;76
16935;27000;220;63
16937;0;221;8
16941;0;221;4
16946;0;221;49
16951;0;221;38
16960;0;221;19
16965;0;221;32
16970;0;221;34
16975;0;221;23
16980;0;221;37
16985;0;221;10
16989;0;221;72
16994;0;221;3
16996;125;221;62
17001;0;221;14
17011;0;221;78
17020;0;222;52
17025;0;222;70
17029;10000;222;58
17033;0;222;16
17038;99;222;1
17044;50000;222;60
17048;0;222;33
17054;0;222;21
17058;0;222;26
17063;0;222;64
17069;0;222;72
17074;0;222;3
17079;0;222;12
17084;0;222;42
17089;0;222;75
17094;0;222;68
17097;0;223;8
17102;0.05;223;48
17107;0.07;223;56
17112;3.089;223;15
17117;3.32;223;20
17121;43.99;223;60
17126;0;223;59
17131;0.71;223;7
17136;2.1;223;24
17141;0.23;223;50
17146;1.1;223;29
17155;0;223;40
17160;69;223;13
17162;0.36;223;43
17170;4.21;223;76
17174;0;223;68
17176;0;224;9
17181;0;224;69
17186;0;224;49
17191;0;224;38
17196;5.97;224;19
17201;0;224;11
17206;0;224;59
17211;0;224;7
17216;2.6;224;24
17222;0;224;50
17227;0;224;30
17232;0;224;39
17234;0;224;3
17236;0;224;62
17241;0;224;14
17246;0;224;65
17251;0;224;78
17259;0;225;36
17264;0;225;80
17267;0;225;2
17272;0;225;16
17276;0;225;19
17281;0;225;11
17289;0;225;53
17294;0;225;21
17297;0;225;25
17305;0;225;10
17307;0;225;30
17314;0;225;3
17319;0;225;12
17324;98.5;225;42
17328;0;225;74
17333;0;225;67
17336;0;226;9
17345;0;226;20
17349;0;226;11
17352;0;226;21
17355;0;226;25
17358;0;226;10
17362;0;226;14
17365;0;227;8
17373;0;227;80
17376;0;227;2
17380;0;227;15
17385;0;227;20
17389;0;227;11
17394;0;227;59
17399;0;227;7
17404;2.6;227;24
17409;0;227;50
17414;0;227;29
17419;0;227;73
17424;0;227;62
17429;0;227;14
17434;0;227;65
17439;0;227;78
17448;0;228;36
17453;0;228;70
17458;0;228;57
17463;0;228;18
17467;0;228;6
17472;0;228;32
17477;0;228;53
17481;0;228;21
17486;0;228;26
17491;0;228;64
17496;0;228;28
17503;0;228;55
17507;0;228;13
17512;0;228;42
17517;0;228;76
17522;0;228;68
17525;0;229;9
17530;0;229;48
17536;0;229;2
17540;0;229;15
17546;100;229;1
17551;0;229;71
17556;0;229;33
17561;0;229;22
17565;0;229;25
17570;0;229;61
17576;0;229;28
17581;0;229;40
17585;0;229;47
16999;0;221;12
17004;0;221;42
17010;0;221;76
17015;60000;221;63
17018;0;222;31
17022;0;222;4
17026;0;222;49
17032;0;222;18
17040;0;222;6
17043;0;222;71
17047;0;222;79
17055;0;222;23
17057;0;222;25
17065;0;222;10
17067;0;222;30
17072;0;222;39
17077;0;222;47
17082;0;222;43
17087;0;222;74
17092;0;222;66
17099;0;223;52
17104;0;223;80
17109;0;223;57
17114;3.089;223;17
17119;1.8;223;5
17124;0.48;223;46
17129;0.51;223;53
17133;2.1;223;22
17139;2.95;223;27
17142;42.66;223;61
17149;1.66;223;28
17151;6.8;223;73
17156;0;223;62
17161;75.3;223;14
17166;0;223;65
17171;0;223;78
17179;0;224;31
17183;0;224;80
17187;0;224;56
17195;0;224;17
17197;0;224;20
17205;0;224;32
17208;0;224;33
17215;2.6;224;23
17219;0;224;27
17224;0;224;54
17229;0;224;72
17237;0;224;47
17242;0;224;43
17247;0;224;74
17252;0;224;66
17260;0;225;52
17265;0;225;70
17270;0;225;58
17275;0;225;18
17278;0;225;5
17282;0;225;60
17286;0;225;59
17291;0;225;7
17296;2.6;225;24
17301;0;225;50
17306;0;225;29
17315;0;225;55
17320;0;225;13
17325;0;225;45
17330;0;225;76
17335;0;225;63
17338;0;226;4
17344;0;226;18
17347;0;226;6
17360;0;226;3
17367;0;227;52
17371;0;227;48
17377;0;227;57
17381;0;227;16
17384;0;227;19
17390;0;227;60
17398;0;227;34
17400;0;227;35
17405;0;227;25
17413;0;227;61
17418;0;227;51
17422;0;227;55
17427;0;227;12
17431;97;227;45
17436;0;227;77
17443;0;227;63
17446;0;228;9
17452;0;228;80
17457;0;228;58
17462;0;228;17
17468;0;228;5
17471;0;228;46
17476;0;228;33
17483;0;228;22
17488;0;228;37
17492;0;228;10
17498;0;228;72
17502;0;228;3
17508;0;228;12
17513;0;228;45
17518;0;228;75
17523;0;228;63
17524;0;229;8
17529;0;229;69
17534;0;229;49
17542;0;229;17
17547;0;229;6
17552;0;229;46
17557;0;229;53
17562;0;229;21
17567;0;229;27
17572;0;229;54
17578;0;229;51
17580;0;229;39
17584;0;229;62
17589;0;229;14
17594;325000;229;65
17603;0;229;63
17606;0;230;8
17000;0;221;13
17007;0;221;74
17009;0;221;75
17014;0;221;68
17017;0;222;8
17023;0;222;80
17027;100;222;56
17035;0;222;38
17037;0;222;20
17045;0;222;32
17050;0;222;34
17052;0;222;35
17060;0;222;37
17064;0;222;54
17068;0;222;28
17073;0;222;40
17078;0;222;41
17083;0;222;44
17088;0;222;77
17093;0;222;67
17096;3.8;223;9
17101;0.05;223;69
17106;0;223;49
17111;0.26;223;38
17116;3.21;223;19
17122;34;223;11
17127;0;223;79
17135;2.1;223;23
17140;0.2;223;37
17145;12.7;223;10
17147;1.58;223;30
17153;0;223;55
17157;75.3;223;12
17164;0.32;223;42
17167;8.25;223;74
17175;31.3;223;63
17177;0;224;8
17182;0;224;48
17188;85.7;224;2
17193;0;224;16
17198;100;224;1
17204;0;224;46
17210;0;224;34
17214;0;224;21
17220;0;224;37
17225;0;224;10
17230;0;224;51
17239;0;224;12
17243;98;224;44
17248;0;224;77
17254;0;224;68
17257;0;225;9
17262;0;225;48
17266;0;225;49
17271;0;225;38
17280;0;225;6
17285;0;225;32
17290;0;225;34
17292;0;225;35
17299;0;225;27
17303;0;225;64
17308;0;225;72
17311;0;225;73
17316;0;225;62
17323;0;225;44
17329;0;225;75
17332;0;225;66
17340;0;226;15
17343;0;226;17
17348;0;226;5
17351;0;226;22
17354;0;226;24
17357;0;226;27
17363;0;226;13
17368;0;227;31
17370;0;227;70
17374;0;227;49
17383;0;227;18
17387;0;227;5
17392;0;227;32
17397;0;227;53
17401;2.6;227;22
17406;0;227;26
17410;0;227;64
17415;0;227;30
17420;0;227;39
17425;0;227;47
17430;0;227;43
17435;0;227;74
17440;0;227;66
17445;0;228;31
17450;0;228;48
17455;0;228;56
17460;0;228;15
17465;0;228;20
17470;0;228;60
17474;0;228;79
17479;0;228;7
17484;0;228;24
17489;0;228;50
17494;0;228;29
17499;0;228;73
17504;0;228;62
17509;0;228;14
17514;250000;228;65
17519;0;228;78
17527;0;229;36
17532;0;229;80
17537;0;229;57
17541;0;229;16
17545;0;229;20
17550;0;229;60
17555;0;229;79
17560;0;229;35
17566;0;229;26
17571;0;229;64
17575;0;229;30
17583;0;229;55
17587;0;229;12
17592;0;229;42
17006;0;221;65
17008;0;221;77
17013;0;221;67
17016;0;222;9
17021;0;222;69
17030;0;222;57
17034;0;222;17
17039;0;222;5
17042;0;222;46
17049;0;222;53
17053;0;222;22
17059;0;222;27
17062;50000;222;61
17066;0;222;29
17071;0;222;73
17076;100;222;62
17081;0;222;14
17086;0;222;65
17091;0;222;78
17100;0.3;223;36
17105;458;223;70
17110;8.3;223;58
17115;3.15;223;18
17120;1.8;223;6
17125;0.26;223;32
17130;0.76;223;34
17134;2.67;223;21
17137;3.14;223;25
17144;0.01;223;54
17148;0.33;223;51
17152;0.49;223;39
17158;0.52;223;47
17163;0.14;223;44
17168;2.3;223;75
17172;0;223;67
17178;0;224;36
17185;0;224;4
17190;0;224;58
17194;0;224;18
17199;0;224;5
17202;0;224;60
17209;0;224;53
17213;2.6;224;22
17218;5.71;224;26
17223;0;224;64
17228;0;224;28
17238;0;224;41
17244;0;224;42
17249;0;224;75
17253;0;224;67
17256;0;225;8
17261;0;225;69
17269;0;225;56
17274;0;225;17
17279;0;225;20
17283;0;225;46
17287;0;225;79
17295;2.6;225;23
17298;0;225;26
17302;0;225;61
17309;0;225;28
17313;0;225;40
17317;0;225;47
17321;0;225;14
17326;0;225;65
17334;0;225;68
17337;0;226;8
17341;0;226;16
17350;0;226;7
17353;0;226;23
17356;0;226;26
17359;0;226;28
17366;0;227;36
17372;0;227;4
17375;0;227;56
17379;0;227;38
17388;100;227;1
17393;0;227;46
17395;0;227;79
17403;2.6;227;23
17408;0;227;37
17412;0;227;10
17416;0;227;28
17423;0;227;3
17428;0;227;13
17432;0;227;42
17437;0;227;75
17441;0;227;67
17447;0;228;52
17451;0;228;4
17456;0;228;2
17461;0;228;16
17466;100;228;1
17473;0;228;71
17478;0;228;34
17482;0;228;23
17487;0;228;27
17493;0;228;54
17497;0;228;51
17501;0;228;40
17506;0;228;41
17511;0;228;44
17516;0;228;77
17521;0;228;67
17528;0;229;31
17533;0;229;70
17538;0;229;58
17543;0;229;18
17548;0;229;5
17553;0;229;32
17558;0;229;34
17563;0;229;23
17568;0;229;37
17573;0;229;10
17577;0;229;72
17582;0;229;3
17586;0;229;41
17590;0;229;43
17596;0;229;77
17600;0;229;66
17012;0;221;66
17019;0;222;36
17024;0;222;48
17028;0;222;2
17031;0;222;15
17036;0;222;19
17041;0;222;11
17046;300;222;59
17051;0;222;7
17056;0;222;24
17061;0;222;50
17070;0;222;51
17075;0;222;55
17080;0;222;13
17085;0;222;45
17090;0;222;76
17095;40000;222;63
17098;0.57;223;31
17103;2.9;223;4
17108;12.5;223;2
17113;3.32;223;16
17118;90;223;1
17123;0.6;223;71
17128;0.39;223;33
17132;0.39;223;35
17138;3.14;223;26
17143;1.2;223;64
17150;14.7;223;72
17154;21.2;223;3
17159;0;223;41
17165;0.51;223;45
17169;0;223;77
17173;0;223;66
17180;0;224;52
17184;0;224;70
17189;0;224;57
17192;0;224;15
17200;0;224;6
17203;0;224;71
17207;0;224;79
17212;0;224;35
17217;0;224;25
17221;0;224;61
17226;0;224;29
17231;0;224;73
17233;0;224;40
17235;0;224;55
17240;0;224;13
17245;0;224;45
17250;0;224;76
17255;0;224;63
17258;0;225;31
17263;0;225;4
17268;0;225;57
17273;0;225;15
17277;100;225;1
17284;0;225;71
17288;0;225;33
17293;2.6;225;22
17300;0;225;37
17304;0;225;54
17310;0;225;51
17312;0;225;39
17318;0;225;41
17322;0;225;43
17327;0;225;77
17331;0;225;78
17339;285;226;2
17342;0;226;19
17346;99;226;1
17361;0;226;12
17364;0;227;9
17369;0;227;69
17378;0;227;58
17382;0;227;17
17386;0;227;6
17391;0;227;71
17396;0;227;33
17402;0;227;21
17407;0;227;27
17411;0;227;54
17417;0;227;72
17421;0;227;40
17426;0;227;41
17433;0;227;44
17438;0;227;76
17442;0;227;68
17444;0;228;8
17449;0;228;69
17454;0;228;49
17459;0;228;38
17464;0;228;19
17469;0;228;11
17475;0;228;59
17480;0;228;35
17485;0;228;25
17490;0;228;61
17495;0;228;30
17500;0;228;39
17505;0;228;47
17510;0;228;43
17515;0;228;74
17520;0;228;66
17526;0;229;52
17531;0;229;4
17535;0;229;56
17539;0;229;38
17544;0;229;19
17549;0;229;11
17554;0;229;59
17559;0;229;7
17564;0;229;24
17569;0;229;50
17574;0;229;29
17579;0;229;73
17588;0;229;13
17593;0;229;45
17598;0;229;76
17602;0;229;68
17605;0;230;31
17591;0;229;44
17597;0;229;75
17601;0;229;67
17604;0;230;9
17609;0;230;69
17614;0;230;49
17619;0;230;38
17625;0;230;20
17630;0;230;60
17635;0;230;79
17640;0;230;35
17645;0;230;25
17650;0;230;61
17655;0;230;30
17659;0;230;39
17664;0;230;62
17669;0;230;14
17674;500000;230;65
17679;0;230;78
17688;0;231;52
17693;0;231;70
17698;0;231;58
17701;0;231;16
17706;100;231;1
17710;0;231;60
17715;0;231;79
17720;0;231;35
17725;0;231;25
17730;0;231;61
17735;0;231;30
17739;0;231;39
17744;0;231;62
17749;0;231;14
17754;250000;231;65
17759;0;231;78
17764;0;232;9
17772;0;232;69
17777;0;232;57
17782;0;232;17
17786;100;232;1
17791;0;232;71
17796;0;232;33
17801;0;232;22
17806;0;232;26
17810;0;232;61
17815;0;232;28
17820;0;232;39
17826;0;232;47
17831;0;232;44
17835;0;232;74
17840;0;232;67
17846;0;233;52
17851;0;233;48
17856;0;233;2
17861;0;233;16
17866;100;233;1
17871;0;233;71
17876;0;233;33
17881;0;233;22
17886;0;233;26
17891;0;233;64
17896;0;233;72
17902;0;233;3
17907;0;233;12
17912;0;233;42
17917;0;233;75
17922;0;233;68
17925;0;234;8
17941;0;234;16
17944;0;234;19
17948;0;234;6
17952;0;234;46
17962;0;234;21
17965;0;234;25
17969;0;234;50
17973;0;234;10
17985;0;234;47
17987;0;234;12
17990;0;234;43
17993;0;234;45
17996;0;234;77
17999;0;234;78
18007;0;235;36
18013;0;235;70
18016;0;235;2
18019;0;235;38
18023;0;235;18
18028;0;235;6
18033;0;235;32
18039;0;235;7
18044;0;235;24
18049;0;235;50
18054;0;235;29
18059;0;235;73
18064;0;235;62
18069;0;235;14
18074;0;235;65
18079;0;235;78
18086;0;236;31
18089;0;236;48
18092;0;236;80
18096;0;236;2
18100;0;236;15
18105;0;236;20
18113;0;236;60
18116;0;236;33
18122;0;236;23
18128;0;236;37
18131;0;236;64
18139;0;236;73
18143;0;236;62
18146;0;236;41
18150;0;236;43
18155;0;236;74
18163;0;236;66
18166;0;237;8
18173;0;237;70
18176;0;237;2
18180;0;237;15
18185;0;237;20
17595;0;229;74
17599;0;229;78
17607;0;230;36
17611;0;230;70
17616;0;230;2
17621;0;230;16
17626;100;230;1
17631;0;230;71
17636;0;230;33
17641;0;230;22
17646;0;230;26
17651;0;230;64
17656;0;230;28
17661;0;230;40
17668;0;230;12
17673;0;230;45
17678;0;230;76
17683;0;230;63
17686;0;231;31
17690;0;231;48
17694;0;231;49
17699;0;231;38
17704;0;231;19
17709;0;231;11
17714;0;231;59
17719;0;231;7
17724;0;231;24
17729;0;231;50
17734;0;231;29
17740;0;231;73
17745;0;231;47
17750;0;231;43
17755;0;231;74
17761;0;231;66
17768;0;232;52
17773;0;232;70
17778;0;232;58
17783;0;232;18
17788;0;232;6
17792;0;232;46
17798;0;232;34
17803;0;232;23
17805;0;232;37
17809;0;232;50
17818;0;232;29
17823;0;232;55
17828;0;232;13
17832;0;232;42
17837;0;232;75
17841;0;232;63
17844;0;233;9
17849;0;233;4
17854;0;233;49
17859;0;233;38
17864;0;233;19
17869;0;233;11
17874;0;233;59
17879;0;233;7
17884;0;233;24
17890;0;233;61
17898;0;233;30
17903;0;233;55
17908;0;233;13
17913;0;233;45
17918;0;233;76
17923;0;233;63
17927;0;234;31
17933;0;234;70
17936;0;234;2
17940;0;234;15
17943;0;234;18
17947;0;234;5
17951;0;234;71
17956;0;234;33
17964;0;234;24
17968;0;234;37
17972;0;234;54
17977;0;234;72
17981;0;234;40
17983;0;234;55
17986;0;234;41
17995;980000;234;74
17998;0;234;76
18003;0;234;63
18006;0;235;31
18021;0;235;16
18026;100;235;1
18031;0;235;71
18036;0;235;33
18040;0;235;35
18045;0;235;25
18050;0;235;61
18055;0;235;30
18060;0;235;39
18065;0;235;47
18070;0;235;43
18075;980000;235;74
18080;0;235;66
17608;0;230;52
17612;0;230;80
17617;0;230;57
17622;0;230;17
17627;0;230;5
17633;0;230;32
17638;0;230;34
17643;0;230;21
17647;0;230;27
17653;0;230;10
17657;0;230;72
17663;0;230;55
17667;0;230;13
17672;0;230;42
17677;0;230;75
17682;0;230;68
17685;0;231;8
17691;0;231;4
17695;0;231;56
17702;0;231;17
17707;0;231;6
17713;0;231;32
17717;0;231;53
17723;0;231;21
17727;0;231;27
17732;0;231;54
17738;0;231;51
17743;0;231;55
17747;0;231;13
17752;0;231;42
17757;0;231;75
17762;0;231;68
17766;0;232;8
17770;0;232;4
17775;0;232;56
17780;0;232;15
17785;0;232;20
17790;0;232;60
17795;0;232;79
17800;0;232;35
17807;0;232;27
17811;0;232;64
17814;0;232;30
17819;0;232;73
17824;0;232;62
17833;0;232;45
17838;0;232;76
17842;0;232;68
17845;0;233;8
17850;0;233;69
17855;0;233;56
17862;0;233;17
17867;0;233;5
17872;0;233;46
17877;0;233;53
17882;0;233;21
17887;0;233;27
17892;0;233;54
17895;0;233;28
17900;0;233;39
17905;0;233;47
17910;0;233;43
17915;17600;233;74
17920;0;233;66
17926;0;234;52
17934;0;234;49
17939;0;234;38
17942;0;234;17
17945;0;234;20
17949;0;234;11
17953;0;234;32
17957;0;234;53
17959;0;234;7
17961;0;234;22
17974;0;234;29
17978;0;234;51
17988;0;234;13
17991;0;234;44
18001;0;234;67
18004;0;235;9
18012;0;235;80
18015;0;235;56
18018;0;235;58
18024;0;235;19
18029;0;235;11
18034;0;235;59
18038;0;235;34
18043;0;235;23
18048;0;235;37
18053;0;235;10
18058;0;235;51
18063;0;235;55
18068;0;235;13
18073;0;235;45
18078;0;235;76
18083;0;235;63
18084;0;236;8
18088;0;236;52
18094;0;236;49
18098;0;236;38
18102;0;236;17
18106;100;236;1
18112;0;236;32
18117;0;236;53
18121;0;236;22
18126;0;236;26
18133;0;236;10
18136;0;236;28
18140;0;236;39
18145;0;236;47
18154;0;236;45
18158;0;236;76
18162;0;236;63
18165;0;237;31
18171;0;237;4
18177;0;237;57
18181;0;237;16
18187;0;237;5
18192;0;237;46
18197;0;237;53
17610;0;230;48
17615;0;230;56
17620;0;230;15
17624;0;230;19
17629;0;230;11
17634;0;230;59
17639;0;230;7
17644;0;230;24
17649;0;230;50
17654;0;230;29
17660;0;230;73
17665;0;230;47
17670;0;230;43
17675;0;230;74
17680;0;230;66
17687;0;231;36
17692;0;231;80
17697;0;231;57
17703;0;231;18
17705;0;231;20
17711;0;231;71
17716;0;231;33
17721;0;231;22
17726;0;231;26
17731;0;231;64
17736;0;231;28
17741;0;231;40
17746;0;231;41
17751;0;231;44
17756;0;231;77
17760;0;231;67
17767;0;232;36
17771;0;232;80
17776;0;232;2
17781;0;232;16
17787;0;232;5
17793;0;232;32
17797;0;232;53
17802;0;232;21
17804;0;232;25
17812;0;232;54
17816;0;232;72
17821;0;232;40
17825;0;232;41
17829;0;232;14
17834;500000;232;65
17843;0;232;78
17848;0;233;31
17853;0;233;70
17857;0;233;57
17860;0;233;15
17865;0;233;20
17870;0;233;60
17875;0;233;79
17880;0;233;35
17885;0;233;25
17889;0;233;50
17894;0;233;29
17899;0;233;73
17904;0;233;62
17909;0;233;14
17914;0;233;65
17919;0;233;78
17928;0;234;36
17929;0;234;69
17930;0;234;48
17931;0;234;4
17935;0;234;56
17937;0;234;57
17938;0;234;58
17946;100;234;1
17950;0;234;60
17954;0;234;59
17958;0;234;34
17960;0;234;35
17963;0;234;23
17967;0;234;27
17971;0;234;64
17976;0;234;28
17980;0;234;39
17982;0;234;3
17984;0;234;62
18002;0;234;68
18005;0;235;8
18020;0;235;15
18025;0;235;20
18030;0;235;60
18035;0;235;79
18041;0;235;22
18046;0;235;26
18051;0;235;64
18056;0;235;28
18061;0;235;40
18066;0;235;41
18071;0;235;44
18076;0;235;77
18081;0;235;67
18087;0;236;36
18091;0;236;4
18095;0;236;56
18099;0;236;58
18101;0;236;16
18108;0;236;6
18110;0;236;71
18115;0;236;79
18120;0;236;35
18125;0;236;25
18130;0;236;61
18135;0;236;30
18144;0;236;40
18149;0;236;14
18153;0;236;65
18159;0;236;78
18167;0;237;36
18172;0;237;80
18178;0;237;58
18182;0;237;17
18186;100;237;1
18191;0;237;71
18196;0;237;33
17613;0;230;4
17618;0;230;58
17623;0;230;18
17628;0;230;6
17632;0;230;46
17637;0;230;53
17642;0;230;23
17648;0;230;37
17652;0;230;54
17658;0;230;51
17662;0;230;3
17666;0;230;41
17671;0;230;44
17676;0;230;77
17681;0;230;67
17684;0;231;9
17689;0;231;69
17696;0;231;2
17700;0;231;15
17708;0;231;5
17712;0;231;46
17718;0;231;34
17722;0;231;23
17728;0;231;37
17733;0;231;10
17737;0;231;72
17742;0;231;3
17748;0;231;12
17753;0;231;45
17758;0;231;76
17763;0;231;63
17765;0;232;31
17769;0;232;48
17774;0;232;49
17779;0;232;38
17784;0;232;19
17789;0;232;11
17794;0;232;59
17799;0;232;7
17808;0;232;24
17813;0;232;10
17817;0;232;51
17822;0;232;3
17827;0;232;12
17830;0;232;43
17836;0;232;77
17839;0;232;66
17847;0;233;36
17852;0;233;80
17858;0;233;58
17863;0;233;18
17868;0;233;6
17873;0;233;32
17878;0;233;34
17883;0;233;23
17888;0;233;37
17893;0;233;10
17897;0;233;51
17901;0;233;40
17906;0;233;41
17911;0;233;44
17916;0;233;77
17921;0;233;67
17924;0;234;9
17932;0;234;80
17955;0;234;79
17966;0;234;26
17970;0;234;61
17975;0;234;30
17979;0;234;73
17989;0;234;14
17992;0;234;42
17994;0;234;65
17997;0;234;75
18000;0;234;66
18008;0;235;52
18009;0;235;69
18010;0;235;48
18011;0;235;4
18014;0;235;49
18017;0;235;57
18022;0;235;17
18027;0;235;5
18032;0;235;46
18037;0;235;53
18042;0;235;21
18047;0;235;27
18052;0;235;54
18057;0;235;72
18062;0;235;3
18067;0;235;12
18072;0;235;42
18077;0;235;75
18082;0;235;68
18085;0;236;9
18090;0;236;69
18093;0;236;70
18097;0;236;57
18103;0;236;18
18107;0;236;5
18111;0;236;46
18118;0;236;34
18124;0;236;21
18127;0;236;27
18132;0;236;54
18137;0;236;72
18142;0;236;55
18147;0;236;12
18152;0;236;42
18157;0;236;75
18161;0;236;68
18164;0;237;9
18169;0;237;69
18174;0;237;49
18179;0;237;38
18184;0;237;19
18189;0;237;11
18194;0;237;59
18199;0;237;7
18204;0;237;24
18104;0;236;19
18109;0;236;11
18114;0;236;59
18119;0;236;7
18123;0;236;24
18129;0;236;50
